GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000184110	16	28699879	28747051	9	3	8094095	-0.18162	0.57206	EIF3C
ENSG00000196993	16	28763108	28784128	4	2	8094095	0.69053	0.24493	NPIPB9
ENSG00000168488	16	28834356	28848558	30	2	8094095	-0.96702	0.83323	ATXN2L
ENSG00000178952	16	28853732	28857729	6	1	8094095	-0.2852	0.61225	TUFM
ENSG00000178188	16	28857921	28885526	65	4	8094095	0.10703	0.45738	SH2B1
ENSG00000196296	16	28889726	28915830	38	5	8094095	0.12359	0.45082	ATP2A1
ENSG00000177548	16	28915742	28947847	32	5	8094095	-0.17938	0.57118	RABEP2
ENSG00000177455	16	28943260	28950667	5	2	8094095	-1.0674	0.85711	CD19
ENSG00000176953	16	28962128	28978418	18	4	8094095	0.81793	0.2067	NFATC2IP
ENSG00000169682	16	28985542	28995869	11	3	8094095	1.1413	0.12688	SPNS1
ENSG00000213658	16	28996147	29002104	3	2	8094095	1.5281	0.063249	LAT
ENSG00000196796	16	29049923	29064047	8	2	8094095	0.43543	0.33163	CTB-134H23.2
ENSG00000254206	16	29392675	29415350	16	2	8094095	0.83335	0.20232	NPIPB11
ENSG00000197471	16	29674300	29682187	14	4	8094095	0.90358	0.18311	SPN
ENSG00000103485	16	29674600	29710020	51	8	8094095	0.99168	0.16068	QPRT
ENSG00000185905	16	29753784	29757327	3	1	8094095	2.1351	0.016375	C16orf54
ENSG00000174992	16	29789561	29793096	2	1	8094095	0.95317	0.17025	ZG16
ENSG00000079616	16	29802040	29816706	3	2	8094095	1.8391	0.032953	KIF22
ENSG00000103495	16	29817427	29823649	2	1	8094095	0.33729	0.36795	MAZ
ENSG00000167371	16	29823177	29827201	6	2	8094095	0.79599	0.21302	PRRT2
ENSG00000185928	16	29827285	29841948	21	2	8094095	0.82008	0.20609	PAGR1
ENSG00000263136	16	29827832	29831438	4	1	8094095	0.96042	0.16842	PAGR1
ENSG00000013364	16	29831715	29859355	33	2	8094095	0.95635	0.16945	MVP
ENSG00000103502	16	29869678	29875057	5	3	8094095	-0.39425	0.6533	CDIPT
ENSG00000174938	16	29882480	29910868	30	4	8094095	1.1184	0.13171	SEZ6L2
ENSG00000174939	16	29911696	29931185	25	6	8094095	0.82515	0.20464	ASPHD1
ENSG00000174943	16	29916333	29938356	32	4	8094095	1.3465	0.089069	KCTD13
ENSG00000149932	16	29952206	29984373	50	5	8094095	1.0897	0.13793	TMEM219
ENSG00000149930	16	29984962	30003582	24	3	8094095	1.1803	0.11895	TAOK2
ENSG00000149929	16	30003645	30007757	3	2	8094095	0.21339	0.41551	HIRIP3
ENSG00000169592	16	30006615	30017114	28	5	8094095	0.85287	0.19687	INO80E
ENSG00000149927	16	30016830	30034591	37	4	8094095	-0.38339	0.64928	DOC2A
ENSG00000167194	16	30034655	30039057	7	3	8094095	0.4324	0.33272	C16orf92
ENSG00000149926	16	30035748	30064299	52	5	8094095	-0.72685	0.76634	FAM57B
ENSG00000149925	16	30064411	30081778	13	4	8094095	-0.075647	0.53015	ALDOA
ENSG00000149923	16	30087299	30096698	13	3	8094095	-0.62582	0.73428	PPP4C
ENSG00000149922	16	30097114	30103208	8	3	8094095	-0.018591	0.50742	TBX6
ENSG00000090238	16	30103635	30108236	4	2	8094095	-1.8158	0.9653	YPEL3
ENSG00000102886	16	30116131	30125177	17	6	8094095	-1.4696	0.92917	GDPD3
ENSG00000102882	16	30125426	30134827	13	4	8094095	0.65247	0.25705	MAPK3
ENSG00000102879	16	30194148	30200397	6	3	8094095	1.2399	0.1075	CORO1A
ENSG00000169217	16	30362087	30366682	5	2	8094095	-1.0931	0.86283	CD2BP2
ENSG00000169221	16	30368423	30381585	14	4	8094095	-0.60202	0.72642	TBC1D10B
ENSG00000180209	16	30382255	30389312	7	2	8094095	0.58293	0.27997	MYLPF
ENSG00000180035	16	30389427	30411429	32	4	8094095	0.3497	0.36328	ZNF48
ENSG00000180096	16	30389454	30407312	25	4	8094095	0.32055	0.37428	SEPT1
ENSG00000270466	16	30389755	30393863	7	2	8094095	0.30741	0.37927	SEPT1
ENSG00000179965	16	30418618	30440920	21	6	8094095	0.31193	0.37755	ZNF771
ENSG00000179958	16	30434940	30441396	3	1	8094095	0.44211	0.32921	DCTPP1
ENSG00000179918	16	30454952	30457502	1	1	8094095	1.1021	0.1352	SEPHS2
ENSG00000005844	16	30483979	30534506	83	15	8094095	-0.41942	0.66254	ITGAL
ENSG00000169957	16	30535325	30538142	3	2	8094095	-0.54373	0.70669	ZNF768
ENSG00000261459	16	30537244	30546173	4	2	8094095	-0.73345	0.76836	ZNF747
ENSG00000169955	16	30537244	30546668	5	2	8094095	-0.45427	0.67518	ZNF747
ENSG00000260869	16	30545548	30569600	23	6	8094095	-1.4591	0.92773	AC002310.13
ENSG00000169951	16	30565085	30569819	4	2	8094095	-2.6452	0.99592	ZNF764
ENSG00000229809	16	30580667	30584055	1	1	8094095	-0.57041	0.7158	ZNF688
ENSG00000197162	16	30585061	30597092	10	4	8094095	-0.32308	0.62668	ZNF785
ENSG00000156853	16	30613879	30635333	13	5	8094095	-0.72023	0.76431	ZNF689
ENSG00000156858	16	30662038	30667761	1	1	8094095	-1.206	0.8861	PRR14
ENSG00000156860	16	30669752	30682135	6	2	8094095	0.37654	0.35326	FBRS
ENSG00000080603	16	30709530	30755602	21	4	8094095	-1.196	0.88415	SRCAP
ENSG00000156873	16	30759591	30772490	10	4	8094095	-0.72252	0.76501	PHKG2
ENSG00000196118	16	30768744	30774031	8	4	8094095	0.34137	0.36641	C16orf93
ENSG00000103549	16	30773066	30787628	13	5	8094095	0.96035	0.16844	RNF40
ENSG00000102870	16	30789778	30798523	1	1	8094095	0.69956	0.2421	ZNF629
ENSG00000099385	16	30844947	30906281	69	6	8094095	0.97062	0.16587	BCL7C
ENSG00000150281	16	30907928	30914881	8	3	8094095	1.2893	0.098653	CTF1
ENSG00000099364	16	30934376	30960104	29	3	8094095	-0.42585	0.66489	FBXL19
ENSG00000175938	16	30960387	30967782	3	2	8094095	0.27891	0.39016	ORAI3
ENSG00000099381	16	30968615	30996437	37	4	8094095	0.19987	0.42079	SETD1A
ENSG00000099377	16	30996519	31000473	6	2	8094095	0.88023	0.18937	HSD3B7
ENSG00000099365	16	31000577	31021949	32	5	8094095	-0.052056	0.52076	STX1B
ENSG00000103496	16	31044210	31054296	18	4	8094095	-0.22334	0.58836	STX4
ENSG00000167394	16	31072164	31085641	27	4	8094095	-0.41528	0.66103	ZNF668
ENSG00000232748	16	31072813	31073451	1	1	8094095	0.21214	0.416	ZNF668
ENSG00000167395	16	31085743	31095517	13	3	8094095	-0.43398	0.66785	ZNF646
ENSG00000151006	16	31094746	31100949	8	1	8094095	-0.88009	0.8106	PRSS53
ENSG00000255439	16	31094760	31106277	15	2	8094095	-0.65118	0.74254	RP11-196G11.1
ENSG00000167397	16	31102163	31107301	7	2	8094095	-0.26001	0.60257	VKORC1
ENSG00000103507	16	31117428	31124110	7	2	8094095	0.35937	0.35966	BCKDK
ENSG00000103510	16	31127075	31142714	29	4	8094095	0.022597	0.49099	KAT8
ENSG00000052344	16	31142756	31147083	4	2	8094095	0.16513	0.43442	PRSS8
ENSG00000178226	16	31150246	31161415	8	3	8094095	-0.057755	0.52303	PRSS36
ENSG00000089280	16	31191431	31203127	6	2	8094095	0.56903	0.28467	FUS
ENSG00000177238	16	31225342	31236510	5	2	8094095	0.87027	0.19208	TRIM72
ENSG00000169900	16	31227283	31228680	1	1	8094095	1.2123	0.1127	PYDC1
ENSG00000169896	16	31271311	31344213	185	11	8094095	0.23578	0.4068	ITGAM
ENSG00000140678	16	31366455	31394318	44	10	8094095	-1.5637	0.94105	ITGAX
ENSG00000156886	16	31404633	31437826	50	8	8094095	0.1054	0.45803	ITGAD
ENSG00000156885	16	31439052	31439967	2	1	8094095	0.03475	0.48614	COX6A2
ENSG00000176723	16	31445569	31454346	11	4	8094095	-0.49852	0.69094	ZNF843
ENSG00000140691	16	31469401	31478487	12	4	8094095	-2.2102	0.98646	ARMC5
ENSG00000140682	16	31482906	31489281	4	2	8094095	-1.4797	0.93053	TGFB1I1
ENSG00000140675	16	31494323	31502181	5	2	8094095	-0.99865	0.84102	SLC5A2
ENSG00000140688	16	31500792	31520630	18	5	8094095	-1.8243	0.96595	C16orf58
ENSG00000169877	16	31539185	31540124	5	2	8094095	0.058921	0.47651	AHSP
ENSG00000197302	16	31724550	31806190	170	8	8094095	-0.08271	0.53296	ZNF720
ENSG00000185947	16	31885079	31928668	41	2	8094095	1.2839	0.099592	ZNF267
ENSG00000179755	16	34256507	34257278	1	1	8094095	0.57159	0.2838	CTD-2144E22.5
ENSG00000171241	16	46614466	46655538	17	7	8094095	-1.9524	0.97455	SHCBP1
ENSG00000069329	16	46690054	46723430	18	2	8094095	0.34864	0.36368	VPS35
ENSG00000091651	16	46723555	46732306	4	2	8094095	-0.056795	0.52265	ORC6
ENSG00000140795	16	46740891	46824319	52	5	8094095	0.55641	0.28897	MYLK3
ENSG00000155330	16	46830519	46865323	20	2	8094095	0.80316	0.21094	C16orf87
ENSG00000166123	16	46918290	46965209	28	4	8094095	1.0457	0.14784	GPT2
ENSG00000069345	16	46989299	47007699	13	3	8094095	-0.67639	0.7506	DNAJA2
ENSG00000171208	16	47111614	47177908	44	3	8094095	0.79161	0.21429	NETO2
ENSG00000129636	16	47188298	47498060	235	10	8094095	0.76618	0.22178	ITFG1
ENSG00000102893	16	47495034	47735434	150	7	8094095	0.62158	0.26711	PHKB
ENSG00000140798	16	48116884	48189929	46	7	8094095	-1.1972	0.88439	ABCC12
ENSG00000121270	16	48200821	48281479	253	10	8094095	-1.083	0.8606	ABCC11
ENSG00000102910	16	48278207	48397033	143	9	8094095	-1.2353	0.89164	LONP2
ENSG00000196470	16	48390275	48482313	131	14	8094095	-1.6884	0.95434	SIAH1
ENSG00000102921	16	48572637	48654059	163	5	8094095	-1.791	0.96335	N4BP1
ENSG00000102924	16	49311828	49315742	14	6	8094095	0.31465	0.37651	CBLN1
ENSG00000166152	16	49407734	49433342	74	7	8094095	-0.29599	0.61638	C16orf78
ENSG00000102935	16	49521435	49891830	1117	93	8094095	0.61597	0.26896	ZNF423
ENSG00000205423	16	50058321	50070999	31	5	8094095	1.3001	0.096785	CNEP1R1
ENSG00000155393	16	50099852	50140298	119	8	8094095	1.2582	0.10416	HEATR3
ENSG00000121274	16	50186829	50269221	169	12	8094095	-0.69773	0.75733	PAPD5
ENSG00000121281	16	50280048	50352046	139	19	8094095	0.52264	0.30061	ADCY7
ENSG00000166164	16	50347398	50402845	139	13	8094095	1.0589	0.14481	BRD7
ENSG00000140807	16	50582241	50670647	104	11	8094095	-1.6145	0.94679	NKD1
ENSG00000167208	16	50700211	50715264	16	6	8094095	-0.21836	0.58643	SNX20
ENSG00000167207	16	50727514	50766988	73	8	8094095	1.0153	0.15497	NOD2
ENSG00000083799	16	50775961	50835846	99	11	8094095	-0.94957	0.82883	CYLD
ENSG00000103449	16	51169886	51185278	17	5	8094095	1.1623	0.12257	SALL1
ENSG00000261190	16	52039399	52112386	174	20	8094095	-0.25854	0.602	C16orf97
ENSG00000103460	16	52471917	52581714	185	22	8094095	2.3693	0.00891	TOX3
ENSG00000177200	16	53088945	53363062	692	23	8094095	-1.4296	0.92358	CHD9
ENSG00000103479	16	53467889	53525561	117	6	8094095	2.4919	0.0063529	RBL2
ENSG00000166971	16	53524952	53538323	16	3	8094095	2.2155	0.013364	AKTIP
ENSG00000103494	16	53631595	53737850	264	15	8094095	-1.1127	0.86708	RPGRIP1L
ENSG00000140718	16	53737875	54155853	1268	84	8094095	-0.51921	0.69819	FTO
ENSG00000259517	16	54279456	54304658	94	6	8094095	-0.20196	0.58003	RP11-324D17.1
ENSG00000177508	16	54317216	54320675	4	2	8094095	-0.79788	0.78753	IRX3
ENSG00000176842	16	54964774	54968397	7	2	8094095	-0.084317	0.5336	IRX5
ENSG00000159387	16	55357672	55364672	40	6	8094095	0.7798	0.21775	IRX6
ENSG00000087245	16	55423612	55540603	587	41	8094095	0.82532	0.20459	MMP2
ENSG00000087253	16	55542910	55620582	196	11	8094095	1.5646	0.058839	LPCAT2
ENSG00000256812	16	55600584	55601599	1	1	8094095	-0.1022	0.5407	CAPNS2
ENSG00000103546	16	55689516	55740104	168	28	8094095	0.90382	0.18304	SLC6A2
ENSG00000198848	16	55836763	55867249	64	5	8094095	1.291	0.09835	CES1
ENSG00000159398	16	55880066	55989943	290	25	8094095	1.3015	0.096551	CES5A
ENSG00000087258	16	56225302	56391356	424	40	8094095	0.72919	0.23294	GNAO1
ENSG00000159461	16	56395364	56459450	199	13	8094095	-0.72421	0.76553	AMFR
ENSG00000167005	16	56463045	56486111	41	8	8094095	0.18868	0.42517	NUDT21
ENSG00000087263	16	56485402	56513012	71	9	8094095	-0.8801	0.8106	OGFOD1
ENSG00000125124	16	56500748	56554195	120	12	8094095	-1.1842	0.88184	BBS2
ENSG00000102891	16	56598961	56602869	17	5	8094095	0.29331	0.38464	MT4
ENSG00000087250	16	56622986	56625000	7	3	8094095	0.61224	0.27019	MT3
ENSG00000125148	16	56642111	56643409	5	3	8094095	0.031473	0.48745	MT2A
ENSG00000169715	16	56659387	56661024	7	4	8094095	-0.27188	0.60714	MT1E
ENSG00000268317	16	56662971	56666150	9	4	8094095	-0.64617	0.74092	AC026461.1
ENSG00000205364	16	56666145	56667898	10	4	8094095	-0.90607	0.81755	MT1M
ENSG00000205362	16	56672578	56673999	8	2	8094095	0.08757	0.46511	MT1A
ENSG00000169688	16	56685811	56687116	12	2	8094095	-0.38083	0.64834	MT1B
ENSG00000198417	16	56691606	56694610	8	4	8094095	-0.51284	0.69597	MT1F
ENSG00000125144	16	56700643	56701977	8	3	8094095	-0.91497	0.8199	MT1G
ENSG00000205358	16	56703726	56705041	7	3	8094095	0.10302	0.45898	MT1H
ENSG00000187193	16	56716336	56718108	9	3	8094095	-0.60643	0.72788	MT1X
ENSG00000102900	16	56764017	56878797	293	23	8094095	0.66444	0.2532	NUP93
ENSG00000070915	16	56899119	56949762	229	23	8094095	0.98523	0.16226	SLC12A3
ENSG00000051108	16	56965960	56977798	36	6	8094095	0.33673	0.36816	HERPUD1
ENSG00000087237	16	56995762	57017757	88	14	8094095	0.047335	0.48112	CETP
ENSG00000140853	16	57023397	57117443	303	42	8094095	-1.1138	0.86731	NLRC5
ENSG00000140848	16	57126449	57181878	212	36	8094095	-0.4293	0.66615	CPNE2
ENSG00000172775	16	57186378	57220028	55	9	8094095	-0.96019	0.83152	FAM192A
ENSG00000159579	16	57220049	57274387	108	12	8094095	-0.93121	0.82413	RSPRY1
ENSG00000102931	16	57279010	57287516	14	3	8094095	-0.27079	0.60672	ARL2BP
ENSG00000102934	16	57290004	57318599	98	12	8094095	-0.51433	0.69649	PLLP
ENSG00000102962	16	57392684	57400102	29	7	8094095	0.52971	0.29816	CCL22
ENSG00000006210	16	57406370	57418960	40	8	8094095	0.26355	0.39606	CX3CL1
ENSG00000102970	16	57438679	57449974	45	10	8094095	1.4719	0.070526	CCL17
ENSG00000005194	16	57462081	57481440	70	13	8094095	1.1583	0.12338	CIAPIN1
ENSG00000088682	16	57481337	57495187	33	9	8094095	0.66289	0.2537	COQ9
ENSG00000102978	16	57496299	57505922	27	9	8094095	1.3126	0.094666	POLR2C
ENSG00000125170	16	57505863	57521239	50	12	8094095	0.78511	0.21619	DOK4
ENSG00000135736	16	57546090	57570511	82	11	8094095	-0.47546	0.68277	CCDC102A
ENSG00000159618	16	57576333	57625593	166	16	8094095	1.1145	0.13253	GPR114
ENSG00000205336	16	57644564	57698944	159	27	8094095	0.93884	0.17391	GPR56
ENSG00000182885	16	57702099	57723975	64	10	8094095	-0.37936	0.64779	GPR97
ENSG00000159625	16	57728705	57765717	32	4	8094095	0.63961	0.26121	CCDC135
ENSG00000140854	16	57769642	57791162	69	11	8094095	1.9421	0.026064	KATNB1
ENSG00000140859	16	57792129	57896957	370	36	8094095	1.1979	0.11548	KIFC3
ENSG00000187185	16	57832098	57850850	41	10	8094095	1.5435	0.061351	CTD-2600O9.1
ENSG00000070729	16	57917503	58005020	251	42	8094095	0.9241	0.17772	CNGB1
ENSG00000159648	16	58010339	58022020	36	5	8094095	3.2181	0.00064522	TEPP
ENSG00000166188	16	58028572	58034357	9	2	8094095	2.112	0.017341	ZNF319
ENSG00000103005	16	58033450	58055522	39	6	8094095	0.54037	0.29447	USB1
ENSG00000102996	16	58059470	58080805	29	6	8094095	0.93776	0.17418	MMP15
ENSG00000070761	16	58147496	58163354	48	5	8094095	-0.15919	0.56324	C16orf80
ENSG00000070770	16	58191811	58231824	140	10	8094095	-1.0567	0.85468	CSNK2A2
ENSG00000103021	16	58265061	58317740	217	17	8094095	-0.99226	0.83946	CCDC113
ENSG00000103023	16	58313901	58328951	88	5	8094095	0.0087557	0.49651	PRSS54
ENSG00000181938	16	58328984	58440048	357	28	8094095	-0.35834	0.63995	GINS3
ENSG00000103034	16	58496750	58547532	83	18	8094095	0.6461	0.25911	NDRG4
ENSG00000103037	16	58549383	58554431	19	4	8094095	0.38757	0.34917	SETD6
ENSG00000125107	16	58553855	58663790	374	14	8094095	-0.053865	0.52148	CNOT1
ENSG00000103042	16	58699013	58719008	82	12	8094095	0.76285	0.22278	SLC38A7
ENSG00000125166	16	58741035	58768261	115	12	8094095	1.5361	0.062252	GOT2
ENSG00000260240	16	59743897	59788752	131	19	8094095	0.11698	0.45344	RP11-105C20.2
ENSG00000150394	16	61681146	62070939	892	45	8094095	5.1921	1.0397e-07	CDH8
ENSG00000140937	16	64977656	65160015	542	30	8094095	-0.13375	0.5532	CDH11
ENSG00000179776	16	66400533	66438686	117	17	8094095	-0.83147	0.79714	CDH5
ENSG00000166546	16	66461200	66527432	140	21	8094095	-0.849	0.80206	BEAN1
ENSG00000260851	16	66503715	66551215	71	7	8094095	0.75209	0.226	RP11-403P17.5
ENSG00000247270	16	66516775	66519747	5	2	8094095	0.88895	0.18701	AC132186.1
ENSG00000166548	16	66541906	66586447	90	5	8094095	0.57356	0.28313	TK2
ENSG00000217555	16	66586466	66600154	29	4	8094095	-0.088864	0.5354	CKLF
ENSG00000254788	16	66586490	66613038	56	5	8094095	-0.54463	0.70699	CKLF-CMTM1
ENSG00000089505	16	66600294	66613040	27	3	8094095	-1.4668	0.92879	CMTM1
ENSG00000140932	16	66613351	66622178	26	4	8094095	-0.66938	0.74838	CMTM2
ENSG00000140931	16	66637777	66647795	27	5	8094095	-1.0602	0.85548	CMTM3
ENSG00000183723	16	66648653	66730610	206	12	8094095	-1.85	0.96784	CMTM4
ENSG00000135720	16	66754796	66785701	67	5	8094095	-1.1277	0.87029	DYNC1LI2
ENSG00000249961	16	66788879	66835523	100	6	8094095	-1.5227	0.93608	CCDC79
ENSG00000159593	16	66836778	66907159	127	10	8094095	-0.36726	0.64329	NAE1
ENSG00000168748	16	66878282	66888056	14	3	8094095	-0.41094	0.65944	CA7
ENSG00000172840	16	66912492	66929657	45	8	8094095	-1.2694	0.89786	PDP2
ENSG00000166589	16	66942025	66952887	15	5	8094095	-0.43638	0.66872	CDH16
ENSG00000166592	16	66955582	66959547	6	2	8094095	-2.6088	0.99546	RRAD
ENSG00000166595	16	66965959	66968326	3	2	8094095	0.79299	0.21389	FAM96B
ENSG00000172831	16	66968347	66978999	14	5	8094095	-0.69344	0.75598	CES2
ENSG00000172828	16	66995140	67009051	22	5	8094095	0.41989	0.33728	CES3
ENSG00000172824	16	67022492	67043661	26	8	8094095	-0.59043	0.72255	CES4A
ENSG00000067955	16	67063019	67134961	102	9	8094095	-1.2295	0.89056	CBFB
ENSG00000125149	16	67143861	67182442	41	8	8094095	-1.8218	0.96576	C16orf70
ENSG00000102871	16	67188083	67194201	4	2	8094095	-1.1098	0.86646	TRADD
ENSG00000135722	16	67193834	67198473	3	2	8094095	-0.60934	0.72885	FBXL8
ENSG00000265690	16	67197288	67199718	1	1	8094095	0.1201	0.4522	RP11-5A19.5
ENSG00000102878	16	67197288	67203848	4	2	8094095	-1.2782	0.89941	HSF4
ENSG00000140939	16	67204057	67209643	4	2	8094095	-0.62477	0.73394	NOL3
ENSG00000196123	16	67209505	67217943	10	3	8094095	-1.091	0.86236	KIAA0895L
ENSG00000179044	16	67218269	67224107	10	3	8094095	-0.77898	0.782	EXOC3L1
ENSG00000205250	16	67226072	67232821	10	3	8094095	-1.248	0.89399	E2F4
ENSG00000102890	16	67233014	67237932	12	2	8094095	-0.46965	0.6807	ELMO3
ENSG00000125122	16	67241042	67260951	23	4	8094095	-0.21391	0.58469	LRRC29
ENSG00000237102	16	67244251	67260930	15	4	8094095	-0.35083	0.63714	AC040160.1
ENSG00000168701	16	67261006	67263181	1	1	8094095	-0.82038	0.794	TMEM208
ENSG00000135723	16	67263290	67281561	21	5	8094095	-1.3865	0.9172	FHOD1
ENSG00000135740	16	67271586	67306093	42	8	8094095	-1.5613	0.94077	SLC9A5
ENSG00000196155	16	67311413	67323402	17	6	8094095	-0.7796	0.78219	PLEKHG4
ENSG00000168676	16	67323331	67360666	46	6	8094095	-0.82784	0.79612	KCTD19
ENSG00000159708	16	67360701	67419106	106	9	8094095	-0.82933	0.79654	LRRC36
ENSG00000159713	16	67423712	67427438	9	3	8094095	-1.0222	0.84666	TPPP3
ENSG00000159714	16	67428322	67450736	37	7	8094095	-1.0672	0.85706	ZDHHC1
ENSG00000176387	16	67464555	67471456	13	4	8094095	-0.6318	0.73624	HSD11B2
ENSG00000159720	16	67471917	67515140	59	11	8094095	-0.93688	0.82559	ATP6V0D1
ENSG00000159723	16	67516474	67517716	3	1	8094095	-0.72162	0.76474	AGRP
ENSG00000039523	16	67552321	67580691	35	8	8094095	0.61668	0.26872	FAM65A
ENSG00000102974	16	67596310	67673086	115	15	8094095	0.88759	0.18738	CTCF
ENSG00000159753	16	67678822	67691472	16	3	8094095	-2.6017	0.99536	RLTPR
ENSG00000102977	16	67691415	67694713	5	2	8094095	-2.469	0.99322	ACD
ENSG00000102981	16	67694849	67696681	1	1	8094095	-1.5133	0.9349	PARD6A
ENSG00000124074	16	67696848	67701168	2	1	8094095	-0.47768	0.68356	ENKD1
ENSG00000159761	16	67700719	67702661	1	1	8094095	-1.6381	0.9493	C16orf86
ENSG00000141098	16	67708434	67753324	63	8	8094095	-1.2076	0.88639	GFOD2
ENSG00000141084	16	67757005	67840555	102	11	8094095	-1.8907	0.97066	RANBP10
ENSG00000102904	16	67840668	67866051	37	6	8094095	-1.576	0.94249	TSNAXIP1
ENSG00000102901	16	67862060	67881714	24	4	8094095	-0.61967	0.73226	CENPT
ENSG00000168286	16	67876213	67878097	2	1	8094095	0.15805	0.43721	THAP11
ENSG00000102898	16	67880635	67906470	45	9	8094095	-0.5594	0.71206	NUTF2
ENSG00000038358	16	67906926	67918406	11	2	8094095	-2.673	0.99624	EDC4
ENSG00000188038	16	67918708	67922758	3	1	8094095	-2.261	0.98812	NRN1L
ENSG00000159792	16	67927175	67963581	40	7	8094095	-0.90884	0.81828	PSKH1
ENSG00000141086	16	67961543	67966317	1	1	8094095	-0.53594	0.704	CTRL
ENSG00000261884	16	67963517	67969920	4	2	8094095	-1.638	0.94929	CTC-479C5.12
ENSG00000205220	16	67968405	67970990	2	1	8094095	-1.4021	0.91956	PSMB10
ENSG00000213398	16	67973653	67978034	3	2	8094095	-1.8047	0.96444	LCAT
ENSG00000124067	16	67977377	68003504	27	6	8094095	-0.54182	0.70603	SLC12A4
ENSG00000141096	16	68009566	68014732	6	3	8094095	-0.40088	0.65575	DPEP3
ENSG00000167261	16	68021297	68034489	19	4	8094095	0.2866	0.38721	DPEP2
ENSG00000167264	16	68021649	68113223	142	11	8094095	0.71541	0.23718	DUS2
ENSG00000182810	16	68055179	68057770	2	1	8094095	0.71388	0.23765	DDX28
ENSG00000072736	16	68118654	68263162	256	9	8094095	0.93773	0.17419	NFATC3
ENSG00000103067	16	68263014	68272005	4	2	8094095	0.9264	0.17712	ESRP2
ENSG00000103066	16	68279207	68294961	32	5	8094095	1.0391	0.14938	PLA2G15
ENSG00000103064	16	68298433	68335722	74	9	8094095	0.62032	0.26752	SLC7A6
ENSG00000103061	16	68318406	68344849	50	11	8094095	0.87348	0.1912	SLC7A6OS
ENSG00000132600	16	68344877	68392466	141	12	8094095	1.1973	0.11559	PRMT7
ENSG00000103056	16	68392231	68482591	189	19	8094095	0.54375	0.29331	SMPD3
ENSG00000184939	16	68563993	68609975	206	7	8094095	-0.00041425	0.50017	ZFP90
ENSG00000062038	16	68670092	68756519	286	17	8094095	-0.013659	0.50545	CDH3
ENSG00000039068	16	68771128	68869451	320	20	8094095	0.95279	0.17035	CDH1
ENSG00000103047	16	68877507	69119083	521	22	8094095	-0.81538	0.79257	TANGO6
ENSG00000103044	16	69139467	69152622	22	7	8094095	1.0427	0.14855	HAS3
ENSG00000168802	16	69151913	69166487	29	9	8094095	1.1574	0.12355	CHTF8
ENSG00000263203	16	69152757	69154331	3	2	8094095	0.41333	0.33968	CHTF8
ENSG00000141076	16	69165194	69265033	204	22	8094095	0.73838	0.23014	CIRH1A
ENSG00000168807	16	69221032	69342955	265	16	8094095	0.28549	0.38763	SNTB2
ENSG00000260914	16	69333585	69354614	44	6	8094095	0.18117	0.42812	RP11-343C2.11
ENSG00000132612	16	69345259	69358949	39	6	8094095	0.52149	0.30101	VPS4A
ENSG00000213380	16	69354043	69373570	47	7	8094095	1.303	0.096292	COG8
ENSG00000258429	16	69362524	69364498	5	2	8094095	0.64433	0.25968	PDF
ENSG00000272617	16	69362547	69368774	13	3	8094095	1.2016	0.11476	RP11-343C2.12
ENSG00000260371	16	69368994	69390209	37	8	8094095	1.0496	0.14695	RP11-343C2.9
ENSG00000259900	16	69369179	69385633	33	7	8094095	1.1698	0.12104	RP11-343C2.7
ENSG00000132603	16	69373333	69377014	12	4	8094095	0.27899	0.39013	NIP7
ENSG00000157315	16	69377151	69385712	18	7	8094095	1.4751	0.070088	TMED6
ENSG00000132604	16	69389464	69442474	101	15	8094095	0.11916	0.45258	TERF2
ENSG00000103018	16	69458428	69500169	157	18	8094095	-0.21866	0.58654	CYB5B
ENSG00000102908	16	69598997	69738569	335	16	8094095	-0.34972	0.63672	NFAT5
ENSG00000181019	16	69740899	69760854	48	9	8094095	1.0304	0.1514	NQO1
ENSG00000141101	16	69775770	69788843	30	7	8094095	0.93983	0.17365	NOB1
ENSG00000198373	16	69796209	69975644	499	26	8094095	0.82415	0.20493	WWP2
ENSG00000157322	16	69984810	69998141	20	5	8094095	-1.63	0.94845	CLEC18A
ENSG00000090857	16	70147529	70195203	53	6	8094095	-1.9846	0.9764	PDPR
ENSG00000157335	16	70207225	70221264	5	3	8094095	-0.098435	0.53921	CLEC18C
ENSG00000269866	16	70258261	70258641	1	1	8094095	-2.737	0.9969	FKSG63
ENSG00000090861	16	70286198	70323446	33	12	8094095	-0.6091	0.72877	AARS
ENSG00000157349	16	70323566	70369186	38	14	8094095	-0.75085	0.77363	DDX19B
ENSG00000260537	16	70333097	70400163	74	17	8094095	-1.9201	0.97258	RP11-529K1.3
ENSG00000168872	16	70380732	70407286	35	7	8094095	-1.7973	0.96386	DDX19A
ENSG00000157350	16	70413338	70473140	62	18	8094095	-1.0365	0.85001	ST3GAL2
ENSG00000157353	16	70488324	70514177	23	10	8094095	-0.26614	0.60494	FUK
ENSG00000103051	16	70514471	70557468	63	8	8094095	-0.51235	0.6958	COG4
ENSG00000189091	16	70557691	70608820	88	6	8094095	-0.19518	0.57737	SF3B3
ENSG00000157368	16	70613798	70694585	278	13	8094095	-1.3314	0.90846	IL34
ENSG00000132613	16	70695107	70719969	59	9	8094095	-0.29217	0.61492	MTSS1L
