GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000141736	17	37844167	37886679	61	10	46350	-1.3832	0.9167	ERBB2
ENSG00000141741	17	37884749	37887040	3	1	46350	-1.4315	0.92386	MIEN1
ENSG00000141738	17	37894180	37903544	11	2	46350	-2.0225	0.97844	GRB7
ENSG00000161405	17	37921198	38020441	262	6	46350	-1.1368	0.8722	IKZF3
ENSG00000186075	17	38024417	38034149	38	3	46350	0.13473	0.44641	ZPBP2
ENSG00000073605	17	38060848	38076107	61	4	46350	0.43062	0.33337	GSDMB
ENSG00000172057	17	38077294	38083854	11	5	46350	0.83387	0.20218	ORMDL3
ENSG00000204913	17	38097727	38101000	9	4	46350	-0.92886	0.82352	LRRC3C
ENSG00000167914	17	38119226	38134019	68	9	46350	-0.006363	0.50254	GSDMA
ENSG00000108344	17	38137050	38154213	75	7	46350	-2.6796	0.99631	PSMD3
ENSG00000108342	17	38171614	38174066	12	3	46350	-1.539	0.9381	CSF3
ENSG00000008838	17	38175350	38217468	106	11	46350	-1.9883	0.97661	MED24
ENSG00000126351	17	38214543	38250120	73	14	46350	0.20854	0.4174	THRA
ENSG00000126368	17	38249040	38256978	18	6	46350	0.23016	0.40898	NR1D1
ENSG00000188895	17	38278551	38293042	31	4	46350	1.8582	0.03157	MSL1
ENSG00000108349	17	38296571	38328436	62	6	46350	1.9357	0.026451	CASC3
ENSG00000108352	17	38333263	38351908	38	7	46350	1.6175	0.052881	RAPGEFL1
ENSG00000171475	17	38375556	38440388	132	11	46350	0.24554	0.40302	WIPF2
ENSG00000094804	17	38443885	38459171	16	4	46350	0.75665	0.22463	CDC6
ENSG00000131759	17	38465444	38513094	67	11	46350	0.62761	0.26513	RARA
ENSG00000266208	17	38516907	38520945	11	3	46350	0.33264	0.3697	CTD-2267D19.3
ENSG00000183153	17	38517235	38520067	7	2	46350	0.18175	0.42789	GJD3
ENSG00000131747	17	38544768	38574202	55	6	46350	0.51717	0.30252	TOP2A
ENSG00000141753	17	38599702	38613983	37	8	46350	-1.5218	0.93597	IGFBP4
ENSG00000131746	17	38632080	38657849	85	16	46350	-0.35468	0.63859	TNS4
ENSG00000126353	17	38710021	38721724	23	8	46350	-1.1028	0.86494	CCR7
ENSG00000073584	17	38781214	38804760	43	8	46350	-0.11317	0.54505	SMARCE1
ENSG00000264058	17	38785049	38821393	58	7	46350	0.15879	0.43692	KRT222
ENSG00000213424	17	38810917	38821433	21	3	46350	0.22169	0.41228	KRT222
ENSG00000167916	17	38854243	38860002	9	2	46350	0.41663	0.33848	KRT24
ENSG00000204897	17	38904273	38911584	17	6	46350	2.0071	0.022371	KRT25
ENSG00000186393	17	38922490	38928414	15	5	46350	2.4076	0.0080286	KRT26
ENSG00000171446	17	38933060	38938786	28	6	46350	2.2441	0.012413	KRT27
ENSG00000173908	17	38948455	38956211	27	8	46350	1.3572	0.087358	KRT28
ENSG00000186395	17	38974369	38978847	9	3	46350	1.7451	0.04048	KRT10
ENSG00000167920	17	38975358	38992522	61	13	46350	1.3727	0.08492	TMEM99
ENSG00000187242	17	39017555	39023462	12	5	46350	0.82125	0.20575	KRT12
ENSG00000171431	17	39032193	39041479	31	8	46350	0.90139	0.18369	KRT20
ENSG00000108244	17	39078948	39093886	63	8	46350	0.1624	0.43549	KRT23
ENSG00000196859	17	39114669	39123144	29	5	46350	-0.14922	0.55931	KRT39
ENSG00000204889	17	39133968	39143387	90	6	46350	-1.8603	0.96858	KRT40
ENSG00000212899	17	39149686	39150385	8	4	46350	-1.7877	0.96309	KRTAP3-3
ENSG00000212900	17	39155447	39156138	9	2	46350	0.63621	0.26232	KRTAP3-2
ENSG00000212901	17	39164773	39175576	30	4	46350	-0.030471	0.51215	KRTAP3-1
ENSG00000221852	17	39182278	39183454	5	3	46350	-0.76635	0.77827	KRTAP1-5
ENSG00000204887	17	39185949	39186356	6	2	46350	-0.22958	0.59079	KRTAP1-4
ENSG00000221880	17	39190142	39191107	4	1	46350	-1.2513	0.89459	KRTAP1-3
ENSG00000188581	17	39196811	39197713	5	1	46350	-0.9512	0.82925	KRTAP1-1
ENSG00000212725	17	39202793	39203568	9	4	46350	-1.3883	0.91747	KRTAP2-1
ENSG00000214518	17	39210750	39211482	3	2	46350	-0.2005	0.57946	KRTAP2-2
ENSG00000212724	17	39215495	39216344	4	1	46350	0.14498	0.44236	KRTAP2-3
ENSG00000213417	17	39221369	39222131	1	1	46350	0.63259	0.2635	KRTAP2-4
ENSG00000240871	17	39240459	39241396	8	2	46350	-0.68887	0.75455	KRTAP4-7
ENSG00000204880	17	39253233	39254393	18	3	46350	-0.552	0.70952	KRTAP4-8
ENSG00000241241	17	39257754	39258461	4	2	46350	1.5237	0.063795	KRTAP4-16P
ENSG00000212722	17	39261584	39262740	10	3	46350	1.6088	0.053828	KRTAP4-9
ENSG00000212721	17	39273433	39274606	11	2	46350	1.7213	0.042599	KRTAP4-11
ENSG00000213416	17	39279343	39280419	3	1	46350	1.2808	0.10014	KRTAP4-12
ENSG00000198090	17	39295685	39296739	5	3	46350	-0.34053	0.63327	KRTAP4-6
ENSG00000198271	17	39305178	39306054	4	2	46350	-0.46974	0.68073	KRTAP4-5
ENSG00000171396	17	39315910	39316983	1	1	46350	-1.2335	0.8913	KRTAP4-4
ENSG00000244537	17	39333698	39334460	5	2	46350	-0.59792	0.72505	KRTAP4-2
ENSG00000198443	17	39340354	39341594	12	1	46350	-0.18178	0.57212	KRTAP4-1
ENSG00000240542	17	39344697	39346891	6	3	46350	0.22274	0.41187	KRTAP9-1
ENSG00000239886	17	39382900	39383904	3	2	46350	-1.4283	0.92339	KRTAP9-2
ENSG00000204873	17	39388715	39389705	4	2	46350	-0.021366	0.50852	KRTAP9-3
ENSG00000187272	17	39394297	39395256	24	1	46350	-0.42919	0.66611	KRTAP9-8
ENSG00000241595	17	39405939	39406904	8	2	46350	-0.29036	0.61423	KRTAP9-4
ENSG00000198083	17	39411636	39412616	1	1	46350	-0.48849	0.6874	KRTAP9-9
ENSG00000212659	17	39421591	39422893	1	1	46350	-0.45933	0.677	KRTAP9-6
ENSG00000180386	17	39431911	39432949	1	1	46350	-0.45821	0.6766	KRTAP9-7
ENSG00000212658	17	39458078	39459103	4	1	46350	-0.064895	0.52587	KRTAP29-1
ENSG00000212657	17	39463952	39465505	8	2	46350	-0.00633	0.50253	KRTAP16-1
ENSG00000186860	17	39471173	39471947	5	2	46350	0.71311	0.23789	KRTAP17-1
ENSG00000006059	17	39502344	39507064	9	3	46350	-0.25216	0.59954	KRT33A
ENSG00000131738	17	39519746	39526052	11	4	46350	0.31658	0.37578	KRT33B
ENSG00000131737	17	39533902	39538655	13	5	46350	1.5864	0.056328	KRT34
ENSG00000094796	17	39549976	39553844	17	5	46350	1.3426	0.089699	KRT31
ENSG00000108417	17	39577005	39580775	19	3	46350	1.0675	0.14288	KRT37
ENSG00000171360	17	39592698	39597173	36	7	46350	1.511	0.065391	KRT38
ENSG00000108759	17	39616063	39623681	50	7	46350	-0.13108	0.55214	KRT32
ENSG00000197079	17	39632941	39637392	17	4	46350	-0.19875	0.57877	KRT35
ENSG00000126337	17	39642388	39648798	20	7	46350	-0.1007	0.54011	KRT36
ENSG00000171401	17	39657233	39661957	13	4	46350	-1.3898	0.91771	KRT13
ENSG00000171346	17	39669995	39678781	20	2	46350	0.16467	0.4346	KRT15
ENSG00000171345	17	39679869	39684560	9	2	46350	0.020162	0.49196	KRT19
ENSG00000171403	17	39722096	39728310	12	2	46350	-0.31816	0.62482	KRT9
ENSG00000186847	17	39738531	39743173	10	2	46350	-0.25881	0.60211	KRT14
ENSG00000186832	17	39766030	39772151	8	3	46350	-0.22801	0.59018	KRT16
ENSG00000128422	17	39775689	39781094	6	4	46350	-0.39963	0.65529	KRT17
ENSG00000173801	17	39775692	39943183	550	35	46350	2.0118	0.022122	JUP
ENSG00000173812	17	39845137	39848920	3	2	46350	1.1329	0.12863	EIF1
ENSG00000184502	17	39868578	39872221	10	2	46350	2.1287	0.016639	GAST
ENSG00000173805	17	39873994	39890896	79	8	46350	2.715	0.0033142	HAP1
ENSG00000141696	17	39958199	39968856	29	5	46350	-1.6566	0.9512	LEPREL4
ENSG00000141756	17	39968932	39979465	27	5	46350	-1.0927	0.86274	FKBP10
ENSG00000141698	17	39981335	39992523	44	4	46350	-0.61484	0.73067	NT5C3B
ENSG00000161594	17	39991937	40004636	50	5	46350	-0.51159	0.69553	KLHL10
ENSG00000178502	17	40009797	40021684	44	6	46350	-0.62704	0.73468	KLHL11
ENSG00000131473	17	40023161	40086795	149	13	46350	-0.26894	0.60601	ACLY
ENSG00000173786	17	40118759	40129749	17	5	46350	-0.43347	0.66766	CNP
ENSG00000168259	17	40128451	40173394	72	12	46350	0.047029	0.48125	DNAJC7
ENSG00000168256	17	40163400	40177659	19	5	46350	0.014239	0.49432	NKIRAS2
ENSG00000187595	17	40177594	40217383	79	8	46350	0.7186	0.23619	ZNF385C
ENSG00000108771	17	40253422	40264751	35	6	46350	0.75418	0.22537	DHX58
ENSG00000108773	17	40265126	40273376	20	3	46350	0.034292	0.48632	KAT2A
ENSG00000267261	17	40271692	40306934	78	7	46350	-0.41096	0.65945	CTD-2132N18.3
ENSG00000197723	17	40274756	40275371	1	1	46350	-1.0568	0.8547	HSPB9
ENSG00000108774	17	40276994	40307035	65	6	46350	-0.31313	0.62291	RAB5C
ENSG00000089558	17	40308909	40333296	37	8	46350	-0.73001	0.76731	KCNH4
ENSG00000167925	17	40340817	40346531	4	2	46350	0.79649	0.21287	GHDC
ENSG00000173757	17	40351186	40428725	113	10	46350	-0.15643	0.56215	STAT5B
ENSG00000126561	17	40439565	40463961	66	8	46350	0.76991	0.22068	STAT5A
ENSG00000168610	17	40465342	40540586	183	14	46350	0.87815	0.18993	STAT3
ENSG00000177469	17	40554470	40575535	89	11	46350	-0.18119	0.57189	PTRF
ENSG00000033627	17	40610862	40674629	83	14	46350	0.6756	0.24965	ATP6V0A1
ENSG00000108784	17	40688190	40696467	12	6	46350	0.81174	0.20847	NAGLU
ENSG00000108786	17	40701232	40707231	25	5	46350	0.33841	0.36753	HSD17B1
ENSG00000068120	17	40713485	40718295	6	2	46350	0.25914	0.39776	COASY
ENSG00000108788	17	40719086	40725257	13	3	46350	-0.20688	0.58195	MLX
ENSG00000131470	17	40724333	40729849	9	3	46350	-0.98441	0.83754	PSMC3IP
ENSG00000141699	17	40731531	40762641	59	7	46350	0.23801	0.40594	FAM134C
ENSG00000131462	17	40761694	40767252	4	1	46350	-1.551	0.93955	TUBG1
ENSG00000037042	17	40811323	40819024	16	4	46350	1.3086	0.095336	TUBG2
ENSG00000068137	17	40819932	40829048	9	3	46350	0.81956	0.20623	PLEKHH3
ENSG00000184451	17	40830907	40835935	7	1	46350	-0.65932	0.74516	CCR10
ENSG00000108797	17	40834631	40851832	28	5	46350	1.0863	0.13868	CNTNAP1
ENSG00000108799	17	40852293	40897071	51	6	46350	0.61171	0.27036	EZH1
ENSG00000131477	17	40910465	40915059	6	1	46350	-0.58125	0.71947	RAMP2
ENSG00000131475	17	40925454	40931617	3	2	46350	0.2981	0.38281	VPS25
ENSG00000126562	17	40932696	40948954	9	5	46350	0.98574	0.16213	WNK4
ENSG00000183978	17	40947165	40950722	1	1	46350	0.7909	0.2145	COA3
ENSG00000176563	17	40950810	40963605	6	3	46350	0.83701	0.20129	CNTD1
ENSG00000126581	17	40962152	40985367	8	5	46350	0.13881	0.4448	BECN1
ENSG00000131467	17	40976402	40995774	5	3	46350	0.99708	0.15936	PSME3
ENSG00000131480	17	40996617	41002724	5	3	46350	-0.054915	0.5219	AOC2
ENSG00000131471	17	41003201	41010147	4	2	46350	1.0572	0.14521	AOC3
ENSG00000131482	17	41052814	41065386	35	6	46350	0.5174	0.30244	G6PC
ENSG00000266967	17	41102543	41116515	15	3	46350	-1.4881	0.93164	AARSD1
ENSG00000108825	17	41102543	41132545	43	5	46350	-1.5047	0.9338	PTGES3L-AARSD1
ENSG00000267060	17	41120105	41132545	22	4	46350	-1.3133	0.90546	PTGES3L
ENSG00000198863	17	41132582	41145707	16	5	46350	0.68783	0.24578	RUNDC1
ENSG00000131469	17	41150290	41154976	9	2	46350	-0.31551	0.62381	RPL27
ENSG00000068079	17	41158742	41166473	16	4	46350	-0.70451	0.75944	IFI35
ENSG00000108828	17	41166622	41177140	12	2	46350	-0.069438	0.52768	VAT1
ENSG00000108830	17	41177258	41184057	11	2	46350	0.2344	0.40734	RND2
ENSG00000012048	17	41196312	41277500	205	7	46350	-0.21657	0.58573	BRCA1
ENSG00000188554	17	41322498	41363708	87	3	46350	-0.10142	0.54039	NBR1
ENSG00000184988	17	41363854	41372061	13	3	46350	0.3376	0.36783	TMEM106A
ENSG00000175906	17	41476327	41478505	6	2	46350	0.54775	0.29193	ARL4D
ENSG00000067596	17	41561233	41621831	127	7	46350	0.25389	0.39979	DHX8
ENSG00000175832	17	41605212	41656988	118	9	46350	-0.066908	0.52667	ETV4
ENSG00000005102	17	41717756	41739322	76	10	46350	1.0749	0.14121	MEOX1
ENSG00000167941	17	41831099	41836156	5	3	46350	1.2939	0.097845	SOST
ENSG00000108861	17	41843489	41856356	36	5	46350	2.3249	0.010039	DUSP3
ENSG00000231256	17	41857803	41864980	23	2	46350	0.45525	0.32447	C17orf105
ENSG00000161647	17	41878167	41910538	48	5	46350	2.1642	0.015225	MPP3
ENSG00000161649	17	41924516	41940997	27	5	46350	2.2733	0.011506	CD300LG
ENSG00000108852	17	41952725	41987068	101	9	46350	0.54254	0.29372	MPP2
ENSG00000267496	17	41994576	41995326	7	1	46350	-1.3303	0.90829	FAM215A
ENSG00000261514	17	42015731	42016327	1	1	46350	0.64057	0.2609	RP11-527L4.2
ENSG00000108849	17	42018172	42019836	3	1	46350	0.54125	0.29417	PPY
ENSG00000131096	17	42030106	42081837	183	22	46350	0.39609	0.34602	PYY
ENSG00000161653	17	42081914	42086431	12	3	46350	0.39267	0.34728	NAGS
ENSG00000091947	17	42088556	42101314	35	8	46350	0.33779	0.36776	TMEM101
ENSG00000161654	17	42112003	42144987	59	11	46350	0.761	0.22333	LSM12
ENSG00000141349	17	42148103	42153709	10	4	46350	0.72255	0.23498	G6PC3
ENSG00000108840	17	42154114	42201070	89	9	46350	-0.077682	0.53096	HDAC5
ENSG00000125319	17	42219274	42239844	41	6	46350	-0.71932	0.76403	C17orf53
ENSG00000161664	17	42247815	42256451	20	4	46350	-1.7252	0.95776	ASB16
ENSG00000168591	17	42264338	42269099	10	3	46350	-1.4062	0.92017	TMUB2
ENSG00000087152	17	42269173	42277481	12	7	46350	-0.64476	0.74046	ATXN7L3
ENSG00000108312	17	42282401	42298994	33	6	46350	-1.1898	0.88294	UBTF
ENSG00000004939	17	42325753	42345509	50	15	46350	0.20701	0.418	SLC4A1
ENSG00000214921	17	42325758	42327236	3	2	46350	0.73251	0.23193	AC003102.1
ENSG00000268413	17	42335297	42355825	54	17	46350	-0.53784	0.70466	AC003043.1
ENSG00000108309	17	42385781	42396039	19	7	46350	-0.59175	0.72299	RUNDC3A
ENSG00000013306	17	42396993	42402238	22	7	46350	0.30188	0.38137	SLC25A39
ENSG00000030582	17	42422614	42430470	15	5	46350	0.28797	0.38669	GRN
ENSG00000161682	17	42430583	42441243	16	8	46350	0.53175	0.29745	FAM171A2
ENSG00000005961	17	42449548	42466873	24	6	46350	-0.091139	0.53631	ITGA2B
ENSG00000186566	17	42472652	42580798	205	12	46350	0.45375	0.325	GPATCH8
ENSG00000180340	17	42634925	42636907	1	1	46350	-0.008272	0.5033	FZD2
ENSG00000180336	17	42733762	42767676	43	13	46350	1.6134	0.053333	C17orf104
ENSG00000180329	17	42750437	42767147	16	6	46350	1.4797	0.069482	CCDC43
ENSG00000161692	17	42785976	42829632	92	17	46350	1.0679	0.14278	DBF4B
ENSG00000073670	17	42836399	42859214	60	7	46350	1.7185	0.042851	ADAM11
ENSG00000182963	17	42875816	42908184	62	11	46350	0.45008	0.32633	GJC1
ENSG00000131097	17	42923721	42927848	16	6	46350	0.99504	0.15986	HIGD1B
ENSG00000108883	17	42927311	42977030	174	19	46350	0.2973	0.38312	EFTUD2
ENSG00000167131	17	42976510	42982758	18	3	46350	0.25138	0.40076	CCDC103
ENSG00000214447	17	42977135	42982758	16	3	46350	0.21677	0.41419	FAM187A
ENSG00000131095	17	42982376	42994305	51	13	46350	-0.053397	0.52129	GFAP
ENSG00000186185	17	43002077	43025082	75	18	46350	1.0447	0.14809	KIF18B
ENSG00000131094	17	43037061	43045439	36	9	46350	1.1194	0.13148	C1QL1
ENSG00000172992	17	43100708	43138473	132	15	46350	0.47101	0.31882	DCAKD
ENSG00000136448	17	43128978	43186384	214	19	46350	0.54096	0.29427	NMT1
ENSG00000161714	17	43186335	43210721	80	20	46350	1.0729	0.14167	PLCD3
ENSG00000181513	17	43209967	43221548	22	7	46350	1.5877	0.056175	ACBD4
ENSG00000186834	17	43224684	43229468	8	3	46350	1.3896	0.082318	HEXIM1
ENSG00000168517	17	43238067	43247407	13	4	46350	1.3163	0.094038	HEXIM2
ENSG00000184922	17	43298811	43324687	58	9	46350	1.099	0.13588	FMNL1
ENSG00000184361	17	43331760	43339479	30	5	46350	1.4568	0.072582	SPATA32
ENSG00000159314	17	43471275	43511787	127	9	46350	3.4046	0.00033129	ARHGAP27
ENSG00000225190	17	43513266	43568115	167	8	46350	3.5845	0.00016886	PLEKHM1
ENSG00000120088	17	43699267	43913194	1169	10	46350	4.4122	5.1162e-06	CRHR1
ENSG00000185294	17	43922256	43924438	17	2	46350	4.3186	7.8514e-06	SPPL2C
ENSG00000186868	17	43971748	44105700	849	5	46350	4.3895	5.6802e-06	MAPT
ENSG00000256762	17	44076616	44077060	1	1	46350	4.3432	7.021e-06	STH
ENSG00000120071	17	44107282	44302733	1212	5	46350	4.4473	4.3471e-06	KANSL1
ENSG00000228696	17	44352150	44439130	200	6	46350	4.2345	1.1451e-05	ARL17B
ENSG00000176681	17	44370099	44415160	14	4	46350	3.8839	5.1402e-05	LRRC37A
ENSG00000238083	17	44588877	44633016	20	3	46350	2.9945	0.0013744	LRRC37A2
ENSG00000185829	17	44594068	44657088	27	4	46350	3.3135	0.00046064	ARL17A
ENSG00000073969	17	44668035	44834830	106	10	46350	3.9067	4.6786e-05	NSF
ENSG00000108379	17	44839872	44910520	141	24	46350	4.0376	2.7004e-05	WNT3
ENSG00000158955	17	44910567	44964096	145	17	46350	0.63299	0.26337	WNT9B
ENSG00000108433	17	45000483	45105003	436	20	46350	1.103	0.13502	GOSR2
ENSG00000262633	17	45000499	45124520	488	24	46350	1.0499	0.14688	RP11-156P1.2
ENSG00000179673	17	45055523	45056614	2	1	46350	0.42957	0.33376	RPRML
ENSG00000004897	17	45195069	45266788	192	24	46350	-0.31438	0.62338	CDC27
ENSG00000198336	17	45277812	45301045	53	12	46350	-0.66427	0.74674	MYL4
ENSG00000259207	17	45331212	45421658	343	27	46350	0.52795	0.29877	ITGB3
ENSG00000259753	17	45331263	45421658	342	27	46350	0.52995	0.29807	ITGB3
ENSG00000178852	17	45400656	45518678	429	16	46350	0.97355	0.16514	EFCAB13
ENSG00000141279	17	45600308	45700642	228	18	46350	1.4109	0.079139	NPEPPS
ENSG00000108424	17	45726842	45762871	60	11	46350	1.135	0.12818	KPNB1
ENSG00000198933	17	45771447	45789416	47	10	46350	0.59883	0.27464	TBKBP1
ENSG00000073861	17	45810610	45823485	43	9	46350	1.7624	0.039001	TBX21
ENSG00000006025	17	45884738	45899200	54	9	46350	0.61791	0.26832	OSBPL7
ENSG00000159111	17	45900638	45908900	48	8	46350	0.34585	0.36473	MRPL10
ENSG00000141294	17	45908993	45915079	23	8	46350	0.53019	0.29799	LRRC46
ENSG00000141295	17	45915058	45918699	11	6	46350	1.3773	0.084215	SCRN2
ENSG00000189120	17	45922279	45933240	32	6	46350	0.65824	0.25519	SP6
ENSG00000167182	17	45973516	46006323	75	12	46350	0.23234	0.40814	SP2
ENSG00000108439	17	46018872	46025654	20	8	46350	0.31183	0.37758	PNPO
ENSG00000167183	17	46029333	46035244	22	5	46350	-0.77743	0.78155	PRR15L
ENSG00000108465	17	46045176	46059140	43	7	46350	-1.1373	0.8723	CDK5RAP3
ENSG00000005243	17	46103533	46115392	28	10	46350	-0.045002	0.51795	COPZ2
ENSG00000082641	17	46125691	46138849	33	8	46350	-0.043338	0.51728	NFE2L1
ENSG00000108468	17	46147414	46178883	120	13	46350	-0.037694	0.51503	CBX1
ENSG00000002919	17	46180719	46200436	81	10	46350	0.0099302	0.49604	SNX11
ENSG00000141293	17	46210802	46507637	810	27	46350	0.47414	0.3177	SKAP1
ENSG00000120094	17	46605888	46608359	5	1	46350	-0.5415	0.70592	HOXB1
ENSG00000173917	17	46618256	46623441	19	6	46350	-0.27822	0.60958	HOXB2
ENSG00000120093	17	46626232	46682274	154	24	46350	-0.26072	0.60285	HOXB3
ENSG00000182742	17	46652875	46657473	15	5	46350	0.49249	0.31119	HOXB4
ENSG00000120075	17	46668619	46671323	10	5	46350	-0.18	0.57142	HOXB5
ENSG00000108511	17	46671639	46682354	27	8	46350	-0.6218	0.73296	HOXB6
ENSG00000260027	17	46684594	46710934	89	19	46350	0.79873	0.21222	HOXB7
ENSG00000120068	17	46688739	46692478	12	5	46350	0.70054	0.24179	HOXB8
ENSG00000170689	17	46698518	46703839	16	4	46350	0.87558	0.19063	HOXB9
ENSG00000159182	17	46799084	46799884	3	2	46350	0.57348	0.28316	PRAC1
ENSG00000159184	17	46802125	46806540	9	4	46350	-0.40531	0.65737	HOXB13
ENSG00000170703	17	46839597	46894576	179	18	46350	-0.73361	0.76841	TTLL6
ENSG00000136436	17	46908350	46943884	120	11	46350	0.54375	0.29331	CALCOCO2
ENSG00000159199	17	46970127	46973233	8	2	46350	0.46475	0.32105	ATP5G1
ENSG00000159202	17	46985731	47006418	65	4	46350	0.1749	0.43058	UBE2Z
ENSG00000159210	17	47006678	47022479	70	7	46350	0.42043	0.33709	SNF8
ENSG00000159224	17	47035916	47045958	52	6	46350	0.38138	0.35146	GIP
ENSG00000159217	17	47074774	47133012	136	17	46350	-0.80105	0.78845	IGF2BP1
ENSG00000167080	17	47209822	47247351	128	20	46350	1.4334	0.075877	B4GALNT2
ENSG00000167083	17	47280153	47287936	27	7	46350	1.4296	0.07642	GNGT2
ENSG00000108798	17	47287589	47300587	49	11	46350	0.67374	0.25024	ABI3
ENSG00000173868	17	47300724	47308128	22	7	46350	-0.13477	0.5536	PHOSPHO1
ENSG00000198740	17	47366568	47439835	202	17	46350	2.2874	0.011087	ZNF652
ENSG00000262039	17	47448102	47554350	329	41	46350	-0.043947	0.51753	RP11-81K2.1
ENSG00000167085	17	47481414	47492246	31	9	46350	-1.1997	0.88487	PHB
ENSG00000064300	17	47572655	47592379	63	18	46350	-0.063013	0.52512	NGFR
ENSG00000182575	17	47653220	47661189	12	4	46350	1.6384	0.050667	NXPH3
ENSG00000121067	17	47676246	47755596	111	24	46350	1.5284	0.063203	SPOP
ENSG00000121073	17	47778305	47786376	12	5	46350	0.38488	0.35016	SLC35B1
ENSG00000121104	17	47787694	47866542	100	25	46350	-0.26393	0.60408	FAM117A
ENSG00000136504	17	47865917	47906458	38	12	46350	0.6598	0.25469	KAT7
ENSG00000176358	17	47915671	47925379	11	6	46350	-0.27397	0.60795	TAC4
ENSG00000108813	17	48046334	48052321	14	3	46350	0.036317	0.48551	DLX4
ENSG00000064195	17	48067369	48072588	22	5	46350	-1.2156	0.88793	DLX3
ENSG00000005884	17	48133332	48167845	92	12	46350	-1.6141	0.94675	ITGA3
ENSG00000005882	17	48172101	48189516	62	11	46350	-1.6049	0.94574	PDK2
ENSG00000167100	17	48187404	48207246	42	13	46350	-1.1977	0.88449	SAMD14
ENSG00000108819	17	48211104	48227991	24	8	46350	0.055299	0.47795	PPP1R9B
ENSG00000108823	17	48241575	48253292	43	9	46350	0.15558	0.43818	SGCA
ENSG00000108821	17	48260650	48278993	52	15	46350	0.68152	0.24777	COL1A1
ENSG00000167105	17	48348767	48358844	29	9	46350	0.13993	0.44436	TMEM92
ENSG00000015532	17	48423453	48440499	80	10	46350	3.018	0.0012723	XYLT2
ENSG00000108826	17	48445218	48450575	19	4	46350	2.8786	0.0019969	MRPL27
ENSG00000154920	17	48450581	48458844	30	5	46350	3.2238	0.00063242	EME1
ENSG00000108829	17	48452420	48474914	78	10	46350	3.1503	0.00081557	LRRC59
ENSG00000167107	17	48503519	48552206	130	15	46350	0.52661	0.29923	ACSF2
ENSG00000136457	17	48541857	48546327	11	4	46350	1.3517	0.088237	CHAD
ENSG00000136444	17	48556161	48563336	14	3	46350	1.1003	0.13561	RSAD1
ENSG00000136449	17	48585745	48608862	88	13	46350	0.9497	0.17113	MYCBPAP
ENSG00000049283	17	48609904	48621111	38	10	46350	1.0426	0.14857	EPN3
ENSG00000006282	17	48620419	48633213	55	8	46350	0.67115	0.25106	SPATA20
ENSG00000006283	17	48638429	48704835	159	22	46350	2.0047	0.0225	CACNA1G
ENSG00000108846	17	48712138	48769613	168	35	46350	0.3599	0.35946	ABCC3
ENSG00000154945	17	48770551	48785285	34	9	46350	-0.58997	0.7224	ANKRD40
ENSG00000108848	17	48796905	48833574	113	16	46350	-0.44529	0.67194	LUC7L3
ENSG00000173714	17	48912011	48919709	30	5	46350	0.70198	0.24135	WFIKKN2
ENSG00000141232	17	48939584	48945339	6	3	46350	0.086255	0.46563	TOB1
ENSG00000008294	17	49039535	49198226	237	18	46350	0.78868	0.21515	SPAG9
ENSG00000239672	17	49230897	49239789	40	7	46350	-0.74059	0.77053	NME1
ENSG00000243678	17	49230920	49249108	69	13	46350	-1.0732	0.85842	NME1-NME2
ENSG00000011052	17	49230951	49249105	69	13	46350	-1.0732	0.85842	NME2
ENSG00000011258	17	49254786	49337524	214	15	46350	-1.0908	0.86232	MBTD1
ENSG00000011260	17	49337889	49375297	117	12	46350	-0.83099	0.79701	UTP18
ENSG00000154975	17	49707674	50237377	1459	69	46350	-0.38212	0.64881	CA10
ENSG00000226364	17	50939481	50976948	212	22	46350	-0.58271	0.71996	AC102948.2
ENSG00000227011	17	51062880	51065012	3	2	46350	1.415	0.078531	C17orf112
ENSG00000141200	17	51900239	51902573	12	4	46350	0.31041	0.37812	KIF2B
ENSG00000141198	17	52976748	53039310	220	16	46350	0.33699	0.36806	TOM1L1
ENSG00000166260	17	53029263	53046146	77	7	46350	0.76948	0.2208	COX11
ENSG00000166263	17	53046088	53241646	549	17	46350	-0.11209	0.54462	STXBP4
ENSG00000108924	17	53342373	53402426	140	23	46350	-0.061475	0.52451	HLF
ENSG00000108960	17	53469974	53499353	69	9	46350	-0.37061	0.64454	MMD
ENSG00000166292	17	53796988	53809482	10	3	46350	1.4818	0.069201	TMEM100
ENSG00000141179	17	53828340	53920191	297	11	46350	-1.1822	0.88143	PCTP
ENSG00000153930	17	54188319	54589020	969	48	46350	-0.22411	0.58866	ANKFN1
ENSG00000183691	17	54671060	54672951	1	1	46350	1.5908	0.05583	NOG
ENSG00000214226	17	54869274	54916134	135	10	46350	1.2405	0.10739	C17orf67
ENSG00000153933	17	54911460	54946036	97	6	46350	0.27398	0.39205	DGKE
ENSG00000121060	17	54965270	54991399	36	7	46350	-1.3616	0.91334	TRIM25
ENSG00000121058	17	55015548	55038415	69	15	46350	-1.4893	0.9318	COIL
ENSG00000121064	17	55055466	55084129	63	9	46350	-0.86553	0.80663	SCPEP1
ENSG00000121057	17	55162453	55198710	114	18	46350	-0.091191	0.53633	AKAP1
ENSG00000153944	17	55333212	55762046	1116	125	46350	0.99949	0.15878	MSI2
ENSG00000166329	17	55821842	55822673	4	1	46350	-1.4349	0.92434	CCDC182
